0,-160.625397,0.000000,-269.624573
1,-162.809143,0.000000,-244.492432
2,-130.022949,0.000000,-260.746399
3,-131.412781,0.000000,-242.648499
4,-135.558319,0.000000,-188.969421
5,-85.814056,0.000000,-238.824036
6,86.887939,0.000000,-142.461182
7,87.237915,0.000000,-152.295532
8,52.571899,0.000000,-152.295532
9,74.025391,0.000000,-190.540161
10,70.807800,0.000000,-183.437561
11,25.966980,0.000000,-152.841858
12,-68.650055,0.000000,-239.370361
13,-39.041473,0.000000,-226.394531
14,7.515137,0.000000,-209.594177
15,27.682800,0.000000,-197.028076
16,41.415222,0.000000,-188.764526
17,66.732239,0.000000,-175.174011
18,102.990051,0.000000,-178.520447
19,-86.887939,0.000000,-218.472412
20,22.319397,0.000000,-183.915649
21,-36.565765,0.000000,-173.193481
22,-26.168976,0.000000,-200.442810
23,-18.659851,0.000000,-219.496826
24,-21.235535,0.000000,-164.793335
25,-41.187225,0.000000,-162.812805
26,-170.194305,0.000000,-161.242065
27,-137.856049,0.000000,-159.124939
28,-122.051880,0.000000,-157.963928
29,-113.278900,0.000000,-157.485901
30,-90.105560,0.000000,-155.983398
31,-88.807709,0.000000,-185.144958
32,-51.314056,0.000000,-161.515198
33,-114.134796,0.000000,-68.908569
34,-144.631256,0.000000,-71.298889
35,-141.697601,0.000000,-109.338623
36,180.229126,0.000000,-206.452637
37,164.352966,0.000000,-203.515991
38,144.399292,0.000000,-197.232971
39,112.002991,0.000000,-185.418091
40,102.348145,0.000000,-184.598572
41,81.536560,0.000000,-187.603516
42,47.636475,0.000000,-201.945251
43,-52.987885,0.000000,-182.208313
44,-87.745850,0.000000,-202.969666
45,-112.408997,0.000000,-186.920593
46,-110.917145,0.000000,-107.494690
47,-94.837036,0.000000,-67.132935
48,-120.582031,0.000000,-6.487915
49,-149.332703,0.000000,-10.039185
50,-179.943176,0.000000,-45.825195
51,-146.859009,0.000000,-42.205627
52,-116.506500,0.000000,-39.951965
53,-89.033691,0.000000,-129.485352
54,-91.477417,0.000000,-130.168274
55,-108.987396,0.000000,-131.670776
56,-123.789673,0.000000,-133.036621
57,-139.795807,0.000000,-133.787842
58,5.583374,0.000000,-164.588440
59,16.972046,0.000000,-165.476257
60,25.537048,0.000000,-166.090942
61,53.857727,0.000000,-166.705566
62,64.962463,0.000000,-166.705566
63,87.757812,0.000000,-166.910461
64,124.445557,0.000000,-165.954346
65,146.545044,0.000000,-169.369019
66,159.203552,0.000000,-170.530029
67,200.396790,0.000000,-202.969666
68,188.596130,0.000000,-206.042908
69,149.334717,0.000000,-213.418640
70,158.989563,0.000000,-213.486938
71,-164.818909,0.000000,-220.930969
72,-167.382629,0.000000,-190.881653
73,-172.106079,0.000000,-136.246460
74,-174.177826,0.000000,-111.319153
75,-176.411560,0.000000,-87.757751
76,-177.547455,0.000000,-74.235535
77,-182.084930,0.000000,-19.600342
78,-182.812836,0.000000,-12.975830
79,-60.712982,0.000000,-132.490295
80,236.870544,0.000000,-237.936157
81,224.641968,0.000000,-214.443054
82,-183.386780,0.000000,-7.717163
83,-157.155792,0.000000,209.935791
84,-150.380585,0.000000,237.731445
85,-127.501251,0.000000,852.650391
86,-166.748688,0.000000,921.832153
87,142.029541,0.000000,-144.919800
88,161.135315,0.000000,-159.261536
89,176.581543,0.000000,-171.281250
90,187.738220,0.000000,-178.520447
91,169.288391,0.000000,-210.550293
92,-130.578888,0.000000,-1028.302368
93,-151.946411,0.000000,-366.465454
94,-236.870575,0.000000,-5.053711
95,-183.408752,0.000000,1028.302490
96,-164.248993,0.000000,-227.692078
97,-49.126312,0.000000,-196.345154
98,164.780884,0.000000,-192.520691
99,142.467468,0.000000,-205.155090
100,-66.076355,0.000000,-213.486938
101,162.637146,0.000000,-243.263123

0,1
2,3
1,3
3,4
3,5
6,7
8,7
9,10
11,8
0,2
2,12
12,13
14,15
15,16
10,17
10,18
5,19
15,20
21,22
13,23
24,21
25,21
26,27
4,27
28,29
29,30
31,30
32,25
33,34
35,34
36,37
37,38,161.349304,0.000000,-203.515991,161.349304,0.000000,-203.515991
39,40,102.348145,0.000000,-184.598572,102.348145,0.000000,-184.598572
41,9,74.025391,0.000000,-190.540161,74.025391,0.000000,-190.540161
9,42,60.294983,0.000000,-198.667175,60.294983,0.000000,-198.667175
23,14
43,31
44,31,-88.807709,0.000000,-185.144958,-88.807709,0.000000,-185.144958
31,45
46,33
47,33
48,49,-123.157745,0.000000,-6.692749,-123.157745,0.000000,-6.692749
50,51
34,51
33,52
30,32
53,54,-91.477417,0.000000,-130.168274,-91.477417,0.000000,-130.168274
30,54
54,55
56,57
27,57
55,56
27,28
55,46
46,35
57,35
58,59,16.972046,0.000000,-165.476257,16.972046,0.000000,-165.476257
59,60
60,61
61,62
62,63
63,64
65,66
67,68
69,70
68,36
71,72
72,26
26,73
73,74
75,76,-177.547455,0.000000,-74.235535,-177.547455,0.000000,-74.235535
76,50
50,77
77,78
38,39
40,41
19,44
52,48
32,79,-45.211609,0.000000,-150.067322,-62.081604,0.000000,-143.946838
79,53
24,58
64,65,132.006226,0.000000,-162.552185,139.484924,0.000000,-167.936462
80,81,243.109802,0.000000,-223.114746,226.570129,0.000000,-224.275818
81,67,228.092346,0.000000,-202.891602,208.945923,0.000000,-203.458496
74,75
82,83
83,84,-154.306702,0.000000,219.037354,-151.334808,0.000000,228.211914
84,85
85,86,-135.555420,0.000000,878.175415,-152.369141,0.000000,899.684448
87,88,163.444702,0.000000,-135.700073,164.196045,0.000000,-150.092834
66,89
89,90,180.182129,0.000000,-172.924622,186.976685,0.000000,-173.513611
70,91
92,93
94,77
86,95
1,96
5,12
51,49
4,72
54,47
97,13
17,62
7,64,124.661560,0.000000,-152.568726,124.661560,0.000000,-152.568726
16,42
7,63
18,98
20,59
61,8
16,17
38,99
18,40
88,66
98,37
11,60
19,100,-81.738525,0.000000,-218.267517,-81.738525,0.000000,-218.267517
101,70
20,22
22,23
21,43
45,29
25,24
34,76
42,14
45,4
49,78
51,52
57,73
56,28
35,74
90,68
91,36,180.229126,0.000000,-206.452637,180.229126,0.000000,-206.452637
78,82
96,71
93,0,-160.625397,0.000000,-269.624573,-160.625397,0.000000,-269.624573
