0,-499.999481,0.000000,133.204407
1,-485.888672,0.000000,126.037415
2,-427.118927,0.000000,101.328186
3,-410.423798,0.000000,101.737732
4,-382.146210,0.000000,51.363770
5,-370.203979,0.000000,36.824890
6,-367.783569,0.000000,69.724976
7,-353.205048,0.000000,62.080139
8,-361.889404,0.000000,90.543518
9,-353.087128,0.000000,103.444214
10,-391.390198,0.000000,120.918091
11,-381.570587,0.000000,114.228882
12,-523.829956,0.000000,128.494690
13,-513.720581,0.000000,137.299866
14,-352.257690,0.000000,141.736633
15,-329.002808,0.000000,132.044067
16,-350.412872,0.000000,106.720520
17,-335.218781,0.000000,103.717224
18,-355.793365,0.000000,143.170044
19,-367.153992,0.000000,108.290466
20,-363.772186,0.000000,107.061829
21,-411.866882,0.000000,95.799377
22,-377.898987,0.000000,96.959717
23,-379.314056,0.000000,86.721130
24,-376.228058,0.000000,111.362061
25,-373.112091,0.000000,150.405334
26,-331.261353,0.000000,102.829895
27,-459.335968,0.000000,110.611206
28,-430.568695,0.000000,141.736633
29,-435.501495,0.000000,147.197205
30,-377.952942,0.000000,82.693909
31,-413.200012,0.000000,88.427551
32,-396.756714,0.000000,64.673950
33,-387.232910,0.000000,156.275452
34,-395.357605,0.000000,123.170593
35,-297.095581,0.000000,169.995239
36,-276.498993,0.000000,128.835938
37,-267.125092,0.000000,103.034668
38,-264.286957,0.000000,95.526306
39,-253.082214,0.000000,65.015259
40,-237.960083,0.000000,25.971985
41,-338.468658,0.000000,56.073486
42,-315.999268,0.000000,99.348755
43,-448.245178,0.000000,156.343689
44,-462.779724,0.000000,162.828186
45,-448.724884,0.000000,180.643311
46,-437.274323,0.000000,195.796509
47,-457.105408,0.000000,220.778809
48,-311.498199,0.000000,98.870911
49,-287.413879,0.000000,100.918640
50,-286.704346,0.000000,85.219421
51,-286.434540,0.000000,69.178955
52,-303.151642,0.000000,57.097351
53,-288.461212,0.000000,53.820984
54,-446.252472,0.000000,105.218872
55,-252.918335,0.000000,1.467529
56,-412.980133,0.000000,125.627869
